nominal;data;curs;cdx
1;14.12.2007;35,9418;Евро
1;13.12.2007;35,9242;Евро
1;12.12.2007;35,9595;Евро
1;11.12.2007;35,8798;Евро
1;08.12.2007;35,8327;Евро
1;07.12.2007;35,7972;Евро
1;06.12.2007;35,9662;Евро
1;05.12.2007;35,8925;Евро
1;04.12.2007;35,9136;Евро
1;01.12.2007;36,0055;Евро
1;30.11.2007;36,0389;Евро
1;29.11.2007;36,0244;Евро
1;28.11.2007;36,0874;Евро
1;27.11.2007;36,0864;Евро
1;24.11.2007;36,1498;Евро
1;23.11.2007;36,0895;Евро
1;22.11.2007;36,0584;Евро
1;21.11.2007;35,9724;Евро
1;20.11.2007;35,8619;Евро
1;17.11.2007;35,8365;Евро
1;16.11.2007;35,9053;Евро
1;15.11.2007;35,8926;Евро
1;14.11.2007;35,8461;Евро
1;13.11.2007;35,8674;Евро
1;10.11.2007;35,9304;Евро
1;09.11.2007;35,8798;Евро
1;08.11.2007;35,8517;Евро
1;07.11.2007;35,7455;Евро
1;03.11.2007;35,6888;Евро
1;02.11.2007;35,6768;Евро
1;01.11.2007;35,6492;Евро
1;31.10.2007;35,5874;Евро
1;30.10.2007;35,6248;Евро
1;27.10.2007;35,5580;Евро
1;26.10.2007;35,4497;Евро
1;25.10.2007;35,4003;Евро
1;24.10.2007;35,3999;Евро
1;23.10.2007;35,5330;Евро
1;20.10.2007;35,5346;Евро
1;19.10.2007;35,4194;Евро
1;18.10.2007;35,3372;Евро
1;17.10.2007;35,3746;Евро
1;16.10.2007;35,3383;Евро
1;13.10.2007;35,3363;Евро
1;12.10.2007;35,3414;Евро
1;11.10.2007;35,2652;Евро
1;10.10.2007;35,1788;Евро
1;09.10.2007;35,2693;Евро
1;06.10.2007;35,2837;Евро
1;05.10.2007;35,2531;Евро
1;04.10.2007;35,3428;Евро
1;03.10.2007;35,3712;Евро
1;02.10.2007;35,4443;Евро
1;29.09.2007;35,3457;Евро
1;28.09.2007;35,3261;Евро
1;27.09.2007;35,2954;Евро
1;26.09.2007;35,2193;Евро
1;25.09.2007;35,3088;Евро
1;22.09.2007;35,3186;Евро
1;21.09.2007;35,2188;Евро
1;20.09.2007;35,2135;Евро
1;19.09.2007;35,1010;Евро
1;18.09.2007;35,1358;Евро
1;15.09.2007;35,1674;Евро
1;14.09.2007;35,2309;Евро
1;13.09.2007;35,2223;Евро
1;12.09.2007;35,1857;Евро
1;11.09.2007;35,2366;Евро
1;08.09.2007;35,0848;Евро
1;07.09.2007;35,0210;Евро
1;06.09.2007;34,8951;Евро
1;05.09.2007;34,8571;Евро
1;04.09.2007;34,9221;Евро
1;01.09.2007;35,0233;Евро
1;31.08.2007;35,0114;Евро
1;30.08.2007;35,0042;Евро
1;29.08.2007;35,0006;Евро
1;28.08.2007;35,0773;Евро
1;25.08.2007;34,9344;Евро
1;24.08.2007;34,8377;Евро
1;23.08.2007;34,8511;Евро
1;22.08.2007;34,8259;Евро
1;21.08.2007;34,7372;Евро
1;18.08.2007;34,5502;Евро
1;17.08.2007;34,5480;Евро
1;16.08.2007;34,5813;Евро
1;15.08.2007;34,7413;Евро
1;14.08.2007;34,8325;Евро
1;11.08.2007;34,8808;Евро
1;10.08.2007;34,9499;Евро
1;09.08.2007;34,9968;Евро
1;08.08.2007;35,1489;Евро
1;07.08.2007;35,1950;Евро
1;04.08.2007;35,0262;Евро
1;03.08.2007;34,9774;Евро
1;02.08.2007;34,9528;Евро
1;01.08.2007;35,0015;Евро
1;31.07.2007;34,9336;Евро
1;28.07.2007;34,9911;Евро
1;27.07.2007;34,9666;Евро
1;26.07.2007;35,0728;Евро
1;25.07.2007;35,0902;Евро
1;24.07.2007;35,1079;Евро
1;21.07.2007;35,0770;Евро
1;20.07.2007;35,0869;Евро
1;19.07.2007;35,1379;Евро
1;18.07.2007;35,1068;Евро
1;17.07.2007;35,1066;Евро
1;14.07.2007;35,1072;Евро
1;13.07.2007;35,1263;Евро
1;12.07.2007;35,1099;Евро
1;11.07.2007;34,9342;Евро
1;10.07.2007;35,0081;Евро
1;07.07.2007;34,9575;Евро
1;06.07.2007;34,9580;Евро
1;05.07.2007;34,9657;Евро
1;04.07.2007;34,9454;Евро
1;03.07.2007;34,8368;Евро
1;30.06.2007;34,7150;Евро
